token	idf
grenoblois	2.2121876044039577
grenobloise	2.2121876044039577
grenobloises	2.513217600067939
grid	2.513217600067939
griffe	2.513217600067939
grille	2.513217600067939
grilles	2.513217600067939
grises	2.513217600067939
groenland	2.513217600067939
gros	1.6101276130759954
grosse	2.513217600067939
grosses	2.513217600067939
grossir	2.0360963453482768
grosso	2.513217600067939
group	2.2121876044039577
groupe	0.7573427443954476
groupement	1.6101276130759954
groupements	2.2121876044039577
groupes	1.133006358356333
grâce	0.6498947399474831
grèce	2.513217600067939
grêle	2.513217600067939
gsi	2.513217600067939
gst	2.513217600067939
gtm	2.513217600067939
guadeloupe	2.513217600067939
guez	2.0360963453482768
guichard	2.513217600067939
guichet	2.513217600067939
guidage	2.513217600067939
guide	2.2121876044039577
guidon	2.513217600067939
guidée	2.513217600067939
guidées	2.2121876044039577
guidés	2.513217600067939
guillou	2.513217600067939
guimet	2.513217600067939
guinevere	2.513217600067939
guinée	2.513217600067939
guise	2.2121876044039577
guissé	2.513217600067939
gustatifs	2.513217600067939
gustation	2.513217600067939
gustative	2.2121876044039577
gustatives	1.9111576087399766
gustave	2.513217600067939
guy	2.513217600067939
guyane	1.7350663496842953
guyot	2.513217600067939
guère	2.513217600067939
guérir	2.513217600067939
guérison	2.513217600067939
gy	2.513217600067939
gyptis	2.513217600067939
gyroscopiques	2.513217600067939
gâteau	2.2121876044039577
gâteaux	2.513217600067939
gèle	2.513217600067939
gène	1.7350663496842953
gènes	1.4340363540203143
gère	2.0360963453482768
gèrent	2.513217600067939
géant	2.2121876044039577
géantes	2.513217600067939
géniale	2.513217600067939
géniaux	2.513217600067939
génie	1.6101276130759954
génique	2.513217600067939
génome	1.7350663496842953
génomes	2.513217600067939
génomique	1.9111576087399766
génotypage	2.513217600067939
génotypes	2.2121876044039577
génère	1.6681195600536822
génèrent	2.2121876044039577
général	0.8319763626923518
générale	1.3371263410122578
généralement	1.098244252097121
générales	2.2121876044039577
généraliser	2.513217600067939
généralistes	2.2121876044039577
généralisé	2.2121876044039577
générant	2.513217600067939
générateur	2.2121876044039577
génération	1.1909983053340196
générations	1.9111576087399766
généraux	2.0360963453482768
générer	1.3992742477611022
générique	2.513217600067939
génériques	2.2121876044039577
généré	2.2121876044039577
générée	2.513217600067939
générées	2.2121876044039577
générés	2.513217600067939
génétique	1.5589750906286142
génétiquement	2.2121876044039577
génétiques	2.2121876044039577
géo	2.513217600067939
géochimiste	2.513217600067939
géoconcept	2.513217600067939
géodésie	2.513217600067939
géodésiens	2.513217600067939
géodésique	2.513217600067939
géographes	2.513217600067939
géographie	1.9111576087399766
géographique	1.9111576087399766
géographiques	2.0360963453482768
géolocalisation	2.513217600067939
géologie	2.513217600067939
géologique	2.513217600067939
géologues	2.513217600067939
géomatique	2.513217600067939
géométrie	2.513217600067939
géométries	2.513217600067939
géométrique	1.9111576087399766
géométriques	2.513217600067939
géophysiciens	2.513217600067939
géophysique	2.0360963453482768
géophysiques	2.513217600067939
géosciences	2.513217600067939
géosystèmes	2.513217600067939
géothermale	2.513217600067939
géothermie	2.513217600067939
géraniums	2.513217600067939
gérant	2.2121876044039577
gérante	2.513217600067939
gérard	1.5589750906286142
gérer	1.6101276130759954
gériatrie	2.513217600067939
gérontechnologies	2.513217600067939
gérontologie	2.513217600067939
géré	1.8142475957319202
gérés	2.2121876044039577
gêné	2.513217600067939
gödel	2.513217600067939
h	1.8142475957319202
habeat	2.513217600067939
habilité	2.513217600067939
habitacle	2.513217600067939
habitant	2.513217600067939
habitants	2.2121876044039577
habitat	2.0360963453482768
habitation	2.2121876044039577
habite	2.513217600067939
habitent	2.513217600067939
habitude	2.513217600067939
habitudes	1.9111576087399766
habituelle	2.513217600067939
habituellement	2.513217600067939
habituées	2.513217600067939
habitués	2.2121876044039577
habitées	2.513217600067939
haida	2.513217600067939
haies	2.513217600067939
hainaut	2.513217600067939
haleine	2.2121876044039577
hall	2.513217600067939
hallucinante	2.513217600067939
hamac	2.513217600067939
hambourg	2.2121876044039577
hammer	2.513217600067939
handicap	1.9111576087399766
handicapante	2.513217600067939
handicapée	2.513217600067939
handicapées	2.513217600067939
handicapés	2.513217600067939
hard	2.513217600067939
hardware	2.2121876044039577
harmattan	2.513217600067939
harmonisés	2.513217600067939
hart	2.513217600067939
has	2.513217600067939
hasard	1.9111576087399766
haumont	2.513217600067939
hausse	1.9111576087399766
haut	1.151489764050346
haute	1.008067621748033
hautement	1.9111576087399766
hautes	1.513217600067939
hauteur	1.7350663496842953
hauts	2.513217600067939
head	2.513217600067939
heads	2.513217600067939
health	2.513217600067939
hec	2.513217600067939
hectare	2.0360963453482768
hectares	2.0360963453482768
hectolitres	2.513217600067939
heh	2.513217600067939
henri	1.9111576087399766
heptanone	2.513217600067939
heracles	2.513217600067939
herbacées	2.513217600067939
herbe	2.513217600067939
herbicidescontrôler	2.513217600067939
herbrand	2.513217600067939
hercule	2.513217600067939
heritage	2.513217600067939
hermès	2.513217600067939
hermétiques	2.513217600067939
hertz	2.513217600067939
hertziennes	2.513217600067939
hervé	2.0360963453482768
heure	1.212187604403958
heures	1.3090976174120141
heureuse	2.513217600067939
heureusement	2.513217600067939
heureux	2.513217600067939
heurte	2.513217600067939
hewlett	2.513217600067939
hexagonal	2.513217600067939
hexagone	2.0360963453482768
hexagonel	2.513217600067939
hier	2.513217600067939
hifu	2.513217600067939
high	1.9111576087399766
hindi	2.513217600067939
hipercom	2.513217600067939
hippocampe	2.513217600067939
histoire	1.23446399911511
histoires	2.2121876044039577
histol	2.513217600067939
historique	1.9111576087399766
historiques	1.7350663496842953
hiver	2.513217600067939
hiérarchique	2.513217600067939
hiérarchiser	2.513217600067939
hoffmann	2.513217600067939
hollandais	2.0360963453482768
hollande	2.2121876044039577
holothuries	2.513217600067939
hommage	2.2121876044039577
homme	1.0360963453482765
hommes	1.4340363540203143
homo	2.513217600067939
homogène	2.2121876044039577
homogénéisation	2.513217600067939
homologation	2.2121876044039577
homologues	1.8142475957319202
homéopathiques	2.513217600067939
hong	2.513217600067939
hongrie	2.513217600067939
honneur	1.8142475957319202
honoraire	2.2121876044039577
honorer	2.513217600067939
hoplias	2.513217600067939
hoppe	2.513217600067939
horaires	2.2121876044039577
horizon	1.0508196021689828
horizon2015	2.513217600067939
horizons	1.4340363540203143
horlogerie	2.513217600067939
hormis	2.2121876044039577
hormone	2.513217600067939
hormones	2.513217600067939
horowitz	2.513217600067939
hors	1.9111576087399766
hospitalier	1.8142475957319202
hospitaliers	2.513217600067939
hospitalisation	2.513217600067939
hospitalisées	2.513217600067939
hospitalière	2.513217600067939
hostile	2.513217600067939
houle	2.513217600067939
houllier	2.513217600067939
howard	2.513217600067939
hp	1.9111576087399766
hpc	2.2121876044039577
hpccalcul	2.513217600067939
hpv	2.513217600067939
hpv16	2.513217600067939
httpredirectixbulletins	2.513217600067939
httpwwwadmission	2.513217600067939
httpwwwbulletins	2.513217600067939
httpwwwmaisondelasimulationfr	2.513217600067939
httpwwwteracteceu	2.513217600067939
hubble	2.513217600067939
hubert	2.513217600067939
hugo	2.513217600067939
hugues	2.513217600067939
hui	0.3926436688620891
huile	1.6681195600536822
huiles	2.513217600067939
huilier	2.513217600067939
huit	1.9111576087399766
huitième	2.513217600067939
humain	1.3371263410122578
humaine	1.3090976174120141
humaines	1.23446399911511
humainespour	2.513217600067939
humains	1.6101276130759954
humanisme	2.513217600067939
humanité	1.7350663496842953
humanités	2.513217600067939
humanoïde	2.2121876044039577
humble	2.513217600067939
humbles	2.513217600067939
humboldt	2.513217600067939
humeur	2.2121876044039577
humide	2.513217600067939
humidité	1.7350663496842953
humour	1.513217600067939
hybride	2.0360963453482768
hybrides	2.513217600067939
hybris	2.513217600067939
hyderabad	2.513217600067939
hydraulique	2.2121876044039577
hydraviation	2.513217600067939
hydravion	2.513217600067939
hydravions	2.513217600067939
hydrique	2.0360963453482768
hydro	2.2121876044039577
hydrocarbures	2.513217600067939
hydrodynamique	2.0360963453482768
hydrodynamiques	2.513217600067939
hydrographie	2.513217600067939
hydrographiel	2.513217600067939
hydrographique	2.513217600067939
hydrogène	1.9111576087399766
hydrogénées	2.513217600067939
hydroliennes	2.513217600067939
hydrologique	2.2121876044039577
hydrologiques	2.513217600067939
hydrométallurgie	2.513217600067939
hydrométéorologie	2.513217600067939
hydrométéorologiques	2.513217600067939
hydrophiles	2.513217600067939
hydrophobes	2.2121876044039577
hydroxy	2.513217600067939
hymex	2.513217600067939
hyper	2.513217600067939
hypertension	2.513217600067939
hypophysaires	2.513217600067939
hypostyle	2.513217600067939
hypothalamus	2.513217600067939
hypothèse	1.9111576087399766
hypothèses	2.0360963453482768
hypothétique	2.513217600067939
hyènes	2.513217600067939
hébergeant	2.513217600067939
hébergement	2.513217600067939
hébergera	2.513217600067939
hébergé	2.513217600067939
hébergée	1.9111576087399766
hébergés	2.2121876044039577
hédonique	2.513217600067939
hédoniques	2.513217600067939
hélas	2.0360963453482768
hélice	2.513217600067939
hélicoptère	2.513217600067939
hélicoptères	2.2121876044039577
hélio	2.513217600067939
héliobiotec	2.513217600067939
hélion	2.513217600067939
hélios	2.2121876044039577
héliosynchrone	2.0360963453482768
hélium	2.513217600067939
hélène	2.513217600067939
hémangiome	2.513217600067939
hémangiomes	2.513217600067939
hémato	2.513217600067939
hématologie	2.513217600067939
hématopoïèse	2.513217600067939
hémorragies	2.513217600067939
hémorragiques	2.513217600067939
hépatique	2.513217600067939
hépatite	2.513217600067939
hépatocellulaire	2.513217600067939
hérault	2.513217600067939
hérauts	2.513217600067939
héros	2.513217600067939
hésitant	2.513217600067939
hésite	1.8142475957319202
hésitent	2.2121876044039577
hésitez	2.513217600067939
hésité	2.2121876044039577
hêtre	2.513217600067939
hôpital	1.513217600067939
hôpitaux	1.4340363540203143
hôte	2.2121876044039577
hôtel	2.2121876044039577
hôtellerie	2.513217600067939
i	1.9111576087399766
iar	2.513217600067939
iasi	2.513217600067939
iasp	2.513217600067939
ibitec	2.2121876044039577
ibm	2.513217600067939
ic3k	2.513217600067939
ican	2.2121876044039577
iccc	2.513217600067939
icebergs	2.513217600067939
ici	0.9221529930414398
icmp	2.513217600067939
icmub	2.513217600067939
icos	2.513217600067939
icv	2.513217600067939
id15a	2.513217600067939
idea	2.513217600067939
idefi	2.513217600067939
identifiables	2.513217600067939
identification	1.8142475957319202
identifie	2.513217600067939
identifier	1.212187604403958
identifié	1.8142475957319202
identifiée	2.2121876044039577
identifiées	1.8142475957319202
identifiés	2.2121876044039577
identique	2.0360963453482768
identiques	2.0360963453482768
identité	2.0360963453482768
idest	2.513217600067939
idinvest	2.2121876044039577
idiopathique	2.513217600067939
idriss	2.513217600067939
idé	2.513217600067939
idéal	1.8142475957319202
idéale	2.0360963453482768
idéalisés	2.513217600067939
idée	0.9004337433482035
idées	1.257945094964633
ieh	2.513217600067939
iesf	2.513217600067939
ifcam	2.513217600067939
ifce	2.513217600067939
ifm	2.513217600067939
ifma	2.513217600067939
ifremer	1.7350663496842953
ifris	2.513217600067939
ifsttar	2.513217600067939
ift	2.513217600067939
ifts	2.513217600067939
ifv	2.513217600067939
igf	2.513217600067939
igm	2.513217600067939
ign	2.513217600067939
ignorant	2.513217600067939
ignoriez	2.513217600067939
ignorons	2.513217600067939
ignoré	2.513217600067939
igpsc	2.513217600067939
ihes	2.513217600067939
ii	1.8142475957319202
iii	1.7350663496842953
iil	2.513217600067939
iir	2.513217600067939
iisb	2.513217600067939
ijcci	2.513217600067939
il	0.14960562017579468
ildesigner	2.513217600067939
ildès	2.513217600067939
ile	1.3371263410122578
iles	2.513217600067939
ililes	2.513217600067939
ilingénierie	2.513217600067939
ill	2.513217600067939
illearninglab	2.513217600067939
illuminer	2.513217600067939
illuminée	2.513217600067939
illusion	2.513217600067939
illusoire	2.513217600067939
illustrant	2.2121876044039577
illustration	2.2121876044039577
illustrations	2.513217600067939
illustre	2.2121876044039577
illustrer	2.0360963453482768
illustres	2.513217600067939
illustré	2.513217600067939
illustrée	2.513217600067939
illustrés	2.2121876044039577
illégales	2.513217600067939
ilmedtech	2.513217600067939
ilnucadvisor	2.513217600067939
ilphysique	2.513217600067939
ilpremier	2.513217600067939
ils	0.4838338223827294
ilsa	2.513217600067939
ilsafran	2.513217600067939
ilstratobus	2.513217600067939
image	1.257945094964633
imager	2.2121876044039577
imagerie	1.367089564389701
imageries	2.513217600067939
images	1.3371263410122578
imageur	1.9111576087399766
imageurs	2.2121876044039577
imaginaient	2.513217600067939
imaginait	2.513217600067939
imagination	2.2121876044039577
imagine	1.9111576087399766
imaginer	1.3992742477611022
imaginez	1.513217600067939
imaginove	2.513217600067939
imaginé	2.513217600067939
imaginée	2.513217600067939
imaginées	2.513217600067939
imaginés	2.513217600067939
imagées	2.513217600067939
imitent	2.513217600067939
immanquablement	2.513217600067939
immense	1.513217600067939
immenses	1.8142475957319202
immensesla	2.513217600067939
immergé	2.2121876044039577
immergés	2.513217600067939
immersion	2.0360963453482768
immersive	2.513217600067939
immi	2.513217600067939
imminente	2.513217600067939
immiscent	2.513217600067939
immobilisation	2.2121876044039577
immobilisé	2.513217600067939
immobilisée	2.513217600067939
immobilière	2.513217600067939
immortalisant	2.513217600067939
immune	2.513217600067939
immunes	2.513217600067939
immunitaire	1.8142475957319202
immunitaires	2.2121876044039577
immunité	2.2121876044039577
immuno	2.513217600067939
immunochimique	2.513217600067939
immunodéficiente	2.513217600067939
immunodépression	2.513217600067939
immunoglobuline	2.513217600067939
immunologie	2.2121876044039577
immunologiste	2.513217600067939
immunologistes	2.513217600067939
immunosuppresseur	2.513217600067939
immunothérapie	2.2121876044039577
immédiat	2.2121876044039577
immédiate	2.513217600067939
immédiates	2.2121876044039577
impact	1.212187604403958
impact2c	2.513217600067939
impactant	2.513217600067939
impacte	2.2121876044039577
impacter	2.513217600067939
impacts	1.9111576087399766
impacté	2.513217600067939
impartis	2.513217600067939
impatiemment	2.2121876044039577
impatients	2.513217600067939
imperfections	2.2121876044039577
imperméable	2.513217600067939
imperturbableun	2.513217600067939
implantables	2.513217600067939
implantation	1.7350663496842953
implantations	2.513217600067939
implante	2.513217600067939
implanter	1.8142475957319202
implantologie	2.513217600067939
implants	2.513217600067939
implanté	2.0360963453482768
implantée	1.6101276130759954
implantées	2.513217600067939
implantés	2.2121876044039577
implication	1.7350663496842953
implications	2.2121876044039577
impliquant	2.513217600067939
implique	1.1707949192457328
impliquent	2.513217600067939
impliquer	1.8142475957319202
impliqué	1.6101276130759954
impliquée	1.3992742477611022
impliquées	1.4340363540203143
impliqués	1.133006358356333
importance	1.098244252097121
important	0.8230215200394253
importante	0.9111576087399766
importantes	1.3090976174120141
importantesgenticel	2.513217600067939
importants	1.367089564389701
importation	2.513217600067939
importe	1.5589750906286142
imposant	2.513217600067939
impose	2.2121876044039577
imposer	2.2121876044039577
impossibilité	2.2121876044039577
impossible	1.9111576087399766
imposé	2.513217600067939
imposés	2.513217600067939
impression	1.8142475957319202
impressionnante	2.513217600067939
impressionnants	2.513217600067939
imprimante	2.513217600067939
imprimantes	2.513217600067939
imprimé	2.513217600067939
imprimée	2.513217600067939
imprimées	2.513217600067939
imprimés	2.0360963453482768
impropre	2.513217600067939
impulser	2.513217600067939
impulsion	2.0360963453482768
impulsions	2.513217600067939
impute	2.513217600067939
impératif	2.2121876044039577
impérativement	2.2121876044039577
impératives	2.513217600067939
impôt	2.2121876044039577
imt	2.513217600067939
in	1.257945094964633
ina	2.513217600067939
inaccessible	2.513217600067939
inaccessibles	2.513217600067939
inattendu	2.2121876044039577
inattendus	2.513217600067939
inaugurait	2.513217600067939
inaugural	2.2121876044039577
inauguration	1.6681195600536822
inauguré	1.6681195600536822
inaugurée	1.5589750906286142
inc	2.513217600067939
inca	2.513217600067939
incapable	2.2121876044039577
incapacité	2.2121876044039577
incendie	2.513217600067939
incendies	2.2121876044039577
incertain	2.513217600067939
incertaine	2.513217600067939
incertitudes	2.2121876044039577
incessant	2.513217600067939
incidence	2.2121876044039577
incident	2.0360963453482768
incidente	2.513217600067939
incision	2.513217600067939
incitent	2.513217600067939
inciter	2.2121876044039577
inclassable	2.513217600067939
inclinaison	2.513217600067939
incliné	2.513217600067939
incluant	2.0360963453482768
incluent	2.513217600067939
incluses	2.513217600067939
incognita	2.513217600067939
incompressibles	2.513217600067939
incompréhensibles	2.513217600067939
incongru	2.513217600067939
inconnues	2.513217600067939
inconnus	2.513217600067939
inconscient	2.513217600067939
incontestable	2.0360963453482768
incontournable	1.8142475957319202
incontournables	2.0360963453482768
incontrôlables	2.513217600067939
inconvénient	2.513217600067939
inconvénients	2.513217600067939
incorporé	2.513217600067939
incorporés	2.513217600067939
increased	2.513217600067939
incuballiance	2.513217600067939
incubateur	1.7350663496842953
incubation	2.0360963453482768
inde	1.5589750906286142
independence	2.513217600067939
indes	2.513217600067939
index	2.513217600067939
indian	2.2121876044039577
indicala	2.513217600067939
indicateur	2.0360963453482768
indicateurs	2.513217600067939
indications	2.2121876044039577
indices	2.513217600067939
indien	1.8142475957319202
indienne	1.8142475957319202
indiens	2.2121876044039577
indifféremment	2.513217600067939
indifférents	2.513217600067939
indigo	2.2121876044039577
indiquait	2.513217600067939
indiquant	2.513217600067939
indique	0.8056474239700027
indiquent	2.513217600067939
indiquer	1.9111576087399766
indiqué	1.9111576087399766
indiquée	2.513217600067939
indiquées	2.513217600067939
indirects	2.2121876044039577
indispensable	1.3371263410122578
indispensables	1.9111576087399766
indium	2.2121876044039577
individu	1.9111576087399766
individuel	2.513217600067939
individuelle	1.9111576087399766
individuelles	2.513217600067939
individuels	2.2121876044039577
individus	1.8142475957319202
indo	2.513217600067939
indre	2.513217600067939
induced	2.513217600067939
induisait	2.513217600067939
induisant	2.513217600067939
induisent	2.2121876044039577
induit	2.0360963453482768
induite	2.2121876044039577
induites	2.513217600067939
induits	2.2121876044039577
indusriels	2.513217600067939
industriales	2.513217600067939
industrialisation	1.5589750906286142
industrialiser	2.0360963453482768
industrialisé	2.2121876044039577
industrialisés	2.513217600067939
industrie	0.727887765057172
industriel	0.9817386830256839
industrielle	1.133006358356333
industriellement	2.513217600067939
industrielles	1.212187604403958
industriels	0.5994037476842223
industries	1.3992742477611022
indéniables	2.513217600067939
indépendamment	1.9111576087399766
indépendance	2.2121876044039577
indépendante	2.2121876044039577
indépendantes	2.513217600067939
indésirables	2.513217600067939
inee	2.513217600067939
inefficace	2.513217600067939
ineris	2.2121876044039577
inertie	2.513217600067939
inertielle	2.2121876044039577
ines	2.2121876044039577
inexplicable	2.513217600067939
infantile	2.513217600067939
infantiles	2.513217600067939
infarctus	2.513217600067939
infatigable	2.513217600067939
infecter	2.513217600067939
infectieuses	2.513217600067939
infectieux	2.0360963453482768
infectiologie	2.513217600067939
infection	2.0360963453482768
infections	1.9111576087399766
infectées	2.0360963453482768
infernal	2.513217600067939
infestés	2.513217600067939
infime	2.2121876044039577
infimes	2.2121876044039577
infinies	2.513217600067939
infirmière	2.513217600067939
infirmières	2.513217600067939
inflammation	2.513217600067939
inflammatoire	2.513217600067939
inflammatoires	2.0360963453482768
influe	2.513217600067939
influence	1.8142475957319202
influencer	2.2121876044039577
influencés	2.513217600067939
influer	2.2121876044039577
infographie	2.513217600067939
infographiste	2.513217600067939
informaticien	2.2121876044039577
information	1.3371263410122578
informationnel	2.513217600067939
informationnels	2.513217600067939
informations	1.1152775913959014
informatique	1.257945094964633
informatiques	2.0360963453482768
informer	1.8142475957319202
infra	2.513217600067939
infrared	2.513217600067939
infrarouge	1.513217600067939
infrarouges	2.513217600067939
infrastructure	1.8142475957319202
infrastructures	1.6101276130759954
inférieur	2.0360963453482768
inférieure	2.0360963453482768
inférieures	2.2121876044039577
ingaas	2.513217600067939
ingenieros	2.513217600067939
ingrédient	2.0360963453482768
ingrédients	1.6681195600536822
ingénierie	1.1707949192457328
ingénieriste	2.513217600067939
ingénieur	0.9569150993006518
ingénieure	2.513217600067939
ingénieurs	0.8697649235817516
ingénieursla	2.513217600067939
ingénérie	2.513217600067939
ingérer	2.513217600067939
ingérop	2.2121876044039577
inhabituelle	2.513217600067939
inhibe	2.2121876044039577
inhibiteur	2.513217600067939
inhibiteurs	2.513217600067939
initial	2.0360963453482768
initiale	1.513217600067939
initialement	1.5589750906286142
initiales	2.2121876044039577
initiateur	2.513217600067939
initiateurs	1.9111576087399766
initiation	2.0360963453482768
initiative	1.257945094964633
initiatives	2.2121876044039577
initie	2.513217600067939
initier	1.6101276130759954
initié	1.5589750906286142
initiée	1.7350663496842953
initiés	2.2121876044039577
injectable	2.513217600067939
injecter	2.513217600067939
injection	2.2121876044039577
injecté	2.2121876044039577
injectée	2.513217600067939
injustifiées	2.513217600067939
inlandsis	2.513217600067939
inlassablement	2.2121876044039577
inn	2.513217600067939
innobio	2.2121876044039577
innocuité	2.513217600067939
innoecho	2.513217600067939
innombrables	2.513217600067939
innorobo	2.513217600067939
innov	2.513217600067939
innovant	1.6681195600536822
innovante	1.471824914909714
innovantes	1.1909983053340196
innovants	1.367089564389701
innovantsouverture	2.513217600067939
innovateurs	2.2121876044039577
innovation	0.3861128017031314
innovation2ème	2.513217600067939
innovationl	2.513217600067939
innovationpremière	2.513217600067939
innovations	1.0218559062336663
innovatives	1.9111576087399766
innove	1.9111576087399766
innovent	2.2121876044039577
innover	1.3371263410122578
innovez	2.513217600067939
inné	2.513217600067939
innée	2.513217600067939
inondations	2.513217600067939
inoplant	2.513217600067939
inopérant	2.513217600067939
inosport	2.513217600067939
inosport5ème	2.513217600067939
inoviaflow	2.513217600067939
inovsys	2.513217600067939
inp	1.7350663496842953
inpi	2.513217600067939
inptupscnrsomp	2.513217600067939
inquiètent	2.513217600067939
inquiètes	2.513217600067939
inquiétude	2.2121876044039577
inra	0.9111576087399766
inracnrsuniversité	2.513217600067939
inrauniversité	2.513217600067939
inria	1.6101276130759954
insa	2.0360963453482768
insatisfaits	2.513217600067939
insaturés	2.513217600067939
insb	2.513217600067939
inscription	2.513217600067939
inscriptions	2.2121876044039577
inscrirait	2.513217600067939
inscrire	2.2121876044039577
inscrit	1.3090976174120141
inscrite	2.0360963453482768
inscrites	2.513217600067939
inscrits	2.513217600067939
inscrivait	2.513217600067939
inscrivent	2.513217600067939
insecte	2.513217600067939
insectes	1.8142475957319202
insecticides	2.513217600067939
insensible	2.2121876044039577
inserm	1.3992742477611022
insermecole	2.513217600067939
insermparis	2.513217600067939
insertion	2.2121876044039577
inshs	2.513217600067939
insistant	2.513217600067939
insiste	2.513217600067939
insoluble	2.2121876044039577
insomnies	2.513217600067939
insoupçonnés	2.513217600067939
inspecter	2.513217600067939
inspecteurs	2.513217600067939
inspection	2.513217600067939
inspirant	2.2121876044039577
inspiration	2.513217600067939
inspirer	2.0360963453482768
inspiré	2.513217600067939
inspirée	2.513217600067939
inspirées	2.513217600067939
inspirés	2.513217600067939
instabilité	2.2121876044039577
installant	2.513217600067939
installation	1.513217600067939
installations	1.6681195600536822
installe	2.513217600067939
installer	1.5589750906286142
installé	1.367089564389701
installée	1.4340363540203143
installées	1.8142475957319202
installés	1.8142475957319202
instances	2.513217600067939
instant	1.9111576087399766
instantles	2.513217600067939
instar	2.2121876044039577
instationnaires	2.513217600067939
instauration	2.2121876044039577
insticc	2.513217600067939
institut	0.5589750906286142
institute	1.471824914909714
instituteurs	2.513217600067939
institution	2.0360963453482768
institutionnaliser	2.513217600067939
institutionnels	1.8142475957319202
institutionnelsdeux	2.513217600067939
institutions	1.9111576087399766
instituts	2.0360963453482768
instrument	1.513217600067939
instrumentation	1.9111576087399766
instruments	1.4340363540203143
instrumenté	2.2121876044039577
insuffisant	2.513217600067939
insuffisante	2.513217600067939
insulaire	2.513217600067939
insulaires	2.513217600067939
insuline	2.2121876044039577
insulino	2.513217600067939
insurmontable	2.513217600067939
insérer	2.513217600067939
inséré	2.513217600067939
intact	2.513217600067939
integrated	2.2121876044039577
integration	2.513217600067939
integrations	2.513217600067939
intellectuel	2.513217600067939
intellectuelle	2.0360963453482768
intellectuelles	2.513217600067939
intellectuellesdécouverte	2.513217600067939
intelligemment	2.513217600067939
intelligence	1.6681195600536822
intelligent	1.9111576087399766
intelligente	2.0360963453482768
intelligents	1.7350663496842953
intelligibilité	2.513217600067939
intempéries	2.2121876044039577
intense	1.9111576087399766
intenses	2.0360963453482768
intensif	1.8142475957319202
intensification	2.2121876044039577
intensifier	2.2121876044039577
intensité	1.9111576087399766
intensive	2.513217600067939
intensives	2.513217600067939
intention	2.0360963453482768
inter	1.8142475957319202
interactif	2.513217600067939
interactifs	2.513217600067939
interaction	1.4340363540203143
interactions	1.3992742477611022
interactive	2.2121876044039577
interactives	2.513217600067939
interactivité	2.513217600067939
interagir	2.0360963453482768
interagissent	2.513217600067939
interagit	2.513217600067939
interarmées	2.513217600067939
interconnexions	2.513217600067939
interdisciplinaire	2.2121876044039577
interdisciplinaires	2.0360963453482768
interdisciplinarité	2.2121876044039577
interdite	2.513217600067939
interface	1.6681195600536822
interfaces	1.8142475957319202
interférence	2.513217600067939
interférer	2.513217600067939
interféromètre	2.513217600067939
intergouvernemental	2.2121876044039577
intergouvernementales	2.513217600067939
intergénérationnelle	2.513217600067939
interindividuelle	2.513217600067939
interlaboratoires	2.513217600067939
interlocuteur	2.0360963453482768
interministériel	1.471824914909714
interministérielle	2.513217600067939
intermittentes	2.2121876044039577
intermédiaire	1.9111576087399766
intermédiaires	2.0360963453482768
international	0.78894173046715
internationale	1.0818538359089518
internationales	1.5589750906286142
internationalles	2.513217600067939
internationaux	1.367089564389701
interne	1.5589750906286142
internet	1.7350663496842953
internethistoire	2.513217600067939
internetla	2.513217600067939
interopérabilité	2.513217600067939
interprofession	2.513217600067939
interprofessionnel	2.2121876044039577
interprofessionnelle	2.513217600067939
interprètes	2.513217600067939
interreg	2.513217600067939
interroge	1.9111576087399766
interrogeant	2.513217600067939
interrogent	2.2121876044039577
interroger	1.9111576087399766
interrogera	2.513217600067939
interrupteur	2.513217600067939
interruption	2.513217600067939
interrégionales	2.513217600067939
intersection	2.513217600067939
intersensorielle	2.513217600067939
intertropicales	2.513217600067939
interuniversitaire	2.513217600067939
intervalles	2.513217600067939
intervenant	2.2121876044039577
intervenants	2.0360963453482768
intervenir	1.8142475957319202
intervenons	2.2121876044039577
intervention	1.7350663496842953
interventions	2.0360963453482768
intervenus	2.513217600067939
interviendra	2.513217600067939
intervient	2.513217600067939
intestin	2.0360963453482768
intestinal	1.9111576087399766
intestinale	2.0360963453482768
intestinales	2.2121876044039577
intimes	2.0360963453482768
intitulé	1.1707949192457328
intitulée	1.5589750906286142
intitulées	2.513217600067939
intoxication	2.513217600067939
intra	2.0360963453482768
intracellulaire	2.513217600067939
intrants	2.2121876044039577
intrinsèque	2.2121876044039577
intrinsèquement	2.513217600067939
intrinsèques	2.513217600067939
intrinsèquesdes	2.513217600067939
introduction	1.7350663496842953
introduira	2.513217600067939
introduire	2.513217600067939
introduit	1.8142475957319202
introduites	2.2121876044039577
introduits	2.513217600067939
intrus	2.513217600067939
intuition	2.513217600067939
intègre	1.8142475957319202
intègrent	2.513217600067939
intègreront	2.513217600067939
intégrant	1.8142475957319202
intégrante	2.513217600067939
intégrateur	2.2121876044039577
intégrateurs	2.513217600067939
intégratif	2.513217600067939
intégration	1.6681195600536822
intégrer	1.3090976174120141
intégrera	2.513217600067939
intégreront	2.513217600067939
intégré	1.4340363540203143
intégrée	1.7350663496842953
intégrées	2.2121876044039577
intégrés	1.6681195600536822
intéressait	2.2121876044039577
intéressant	1.4340363540203143
intéressante	1.6681195600536822
intéressantes	1.7350663496842953
intéressants	2.0360963453482768
intéresse	1.1152775913959014
intéressent	1.3992742477611022
intéresser	1.257945094964633
intéressera	1.9111576087399766
intéresseront	2.513217600067939
